"Plot Title: 21476421"
"#","Date Time, GMT-06:00","Abs Pres, mm Hg (LGR S/N: 21476421, SEN S/N: 21476421)","Temp, °C (LGR S/N: 21476421, SEN S/N: 21476421)","Abs Pres Barom., mm Hg (LGR S/N: 21060405, SEN S/N: 21060405)","Water Level, meters (LGR S/N: 21476421)","Coupler Detached (LGR S/N: 21476421)","Coupler Attached (LGR S/N: 21476421)","Host Connected (LGR S/N: 21476421)","Stopped (LGR S/N: 21476421)","End Of File (LGR S/N: 21476421)"
357,05/07/24 10:00:00 PM,951.58,4.727,676.48,3.436,,,,,
358,05/07/24 11:00:00 PM,952.31,4.727,676.98,3.439,,,,,
359,05/08/24 12:00:00 AM,952.67,4.727,677.34,3.439,,,,,
360,05/08/24 01:00:00 AM,952.91,4.727,677.55,3.440,,,,,
361,05/08/24 02:00:00 AM,953.15,4.727,677.97,3.437,,,,,
362,05/08/24 03:00:00 AM,953.39,4.727,678.66,3.431,,,,,
363,05/08/24 04:00:00 AM,954.36,4.727,678.84,3.442,,,,,
364,05/08/24 05:00:00 AM,955.56,4.727,679.56,3.448,,,,,
365,05/08/24 06:00:00 AM,955.80,4.727,680.03,3.445,,,,,
366,05/08/24 07:00:00 AM,956.53,4.727,680.88,3.444,,,,,
367,05/08/24 08:00:00 AM,957.01,4.727,681.40,3.443,,,,,
368,05/08/24 09:00:00 AM,957.98,4.727,682.17,3.446,,,,,
369,05/08/24 10:00:00 AM,958.98,4.831,682.80,3.451,,,,,
370,05/08/24 11:00:00 AM,959.40,4.934,683.10,3.453,,,,,
371,05/08/24 12:00:00 PM,959.52,4.934,683.52,3.448,,,,,
372,05/08/24 01:00:00 PM,959.68,5.037,683.69,3.448,,,,,
373,05/08/24 02:00:00 PM,959.97,5.141,683.82,3.450,,,,,
374,05/08/24 03:00:00 PM,960.41,5.037,684.06,3.453,,,,,
375,05/08/24 04:00:00 PM,960.53,5.037,684.35,3.451,,,,,
376,05/08/24 05:00:00 PM,960.57,5.141,684.46,3.450,,,,,
377,05/08/24 06:00:00 PM,960.60,4.934,684.58,3.449,,,,,
378,05/08/24 07:00:00 PM,960.96,4.934,684.64,3.453,,,,,
379,05/08/24 08:00:00 PM,961.40,4.831,684.87,3.456,,,,,
380,05/08/24 09:00:00 PM,961.40,4.831,685.14,3.452,,,,,
381,05/08/24 10:00:00 PM,961.72,4.727,685.43,3.452,,,,,
382,05/08/24 11:00:00 PM,962.20,4.727,685.83,3.454,,,,,
383,05/09/24 12:00:00 AM,962.68,4.727,686.16,3.456,,,,,
384,05/09/24 01:00:00 AM,963.17,4.727,686.53,3.457,,,,,
385,05/09/24 02:00:00 AM,963.41,4.727,686.65,3.459,,,,,
386,05/09/24 03:00:00 AM,963.41,4.727,686.93,3.455,,,,,
387,05/09/24 04:00:00 AM,963.72,4.623,687.15,3.456,,,,,
388,05/09/24 05:00:00 AM,964.01,4.727,687.34,3.458,,,,,
389,05/09/24 06:00:00 AM,964.33,4.623,687.66,3.457,,,,,
390,05/09/24 07:00:00 AM,964.93,4.623,688.26,3.457,,,,,
391,05/09/24 08:00:00 AM,965.22,4.727,688.68,3.456,,,,,
392,05/09/24 09:00:00 AM,965.53,4.623,688.80,3.458,,,,,
393,05/09/24 10:00:00 AM,965.41,4.623,688.61,3.459,,,,,
394,05/09/24 11:00:00 AM,965.10,4.727,688.40,3.458,,,,,
395,05/09/24 12:00:00 PM,964.38,4.727,687.85,3.456,,,,,
396,05/09/24 01:00:00 PM,963.74,4.934,687.39,3.453,,,,,
397,05/09/24 02:00:00 PM,963.87,5.244,687.37,3.455,,,,,
398,05/09/24 03:00:00 PM,963.80,5.347,687.18,3.457,,,,,
399,05/09/24 04:00:00 PM,963.39,5.244,686.39,3.462,,,,,
400,05/09/24 05:00:00 PM,962.71,5.347,686.23,3.455,,,,,
401,05/09/24 06:00:00 PM,962.31,5.244,685.83,3.455,,,,,
402,05/09/24 07:00:00 PM,962.14,5.141,685.32,3.460,,,,,
403,05/09/24 08:00:00 PM,962.34,5.037,685.18,3.464,,,,,
404,05/09/24 09:00:00 PM,962.34,5.037,685.25,3.463,,,,,
405,05/09/24 10:00:00 PM,962.65,4.934,685.56,3.463,,,,,
406,05/09/24 11:00:00 PM,962.97,4.831,685.71,3.466,,,,,
407,05/10/24 12:00:00 AM,963.21,4.831,685.80,3.468,,,,,
408,05/10/24 01:00:00 AM,963.57,4.831,685.90,3.471,,,,,
409,05/10/24 02:00:00 AM,963.41,4.727,686.06,3.467,,,,,
410,05/10/24 03:00:00 AM,963.53,4.727,686.23,3.466,,,,,
411,05/10/24 04:00:00 AM,963.69,4.831,686.23,3.468,,,,,
412,05/10/24 05:00:00 AM,964.18,4.831,686.35,3.473,,,,,
413,05/10/24 06:00:00 AM,964.18,4.831,686.49,3.471,,,,,
414,05/10/24 07:00:00 AM,964.05,4.831,686.52,3.469,,,,,
415,05/10/24 08:00:00 AM,963.89,4.727,686.52,3.467,,,,,
416,05/10/24 09:00:00 AM,963.93,4.831,686.28,3.471,,,,,
417,05/10/24 10:00:00 AM,963.45,4.831,685.95,3.469,,,,,
418,05/10/24 11:00:00 AM,962.80,4.727,685.02,3.473,,,,,
419,05/10/24 12:00:00 PM,962.01,4.831,684.24,3.473,,,,,
420,05/10/24 01:00:00 PM,960.87,4.727,683.70,3.464,,,,,
421,05/10/24 02:00:00 PM,959.94,5.347,682.54,3.467,,,,,
422,05/10/24 03:00:00 PM,959.22,5.655,681.52,3.472,,,,,
423,05/10/24 04:00:00 PM,958.41,5.450,680.59,3.473,,,,,
424,05/10/24 05:00:00 PM,957.70,5.757,680.01,3.472,,,,,
425,05/10/24 06:00:00 PM,956.88,5.244,679.43,3.468,,,,,
426,05/10/24 07:00:00 PM,956.30,5.037,678.74,3.470,,,,,
427,05/10/24 08:00:00 PM,956.27,5.244,678.36,3.474,,,,,
428,05/10/24 09:00:00 PM,956.48,5.450,678.30,3.478,,,,,
429,05/10/24 10:00:00 PM,956.56,5.347,678.67,3.474,,,,,
430,05/10/24 11:00:00 PM,956.69,5.655,678.44,3.479,,,,,
431,05/11/24 12:00:00 AM,956.77,5.552,678.39,3.481,,,,,
432,05/11/24 01:00:00 AM,957.10,5.757,678.39,3.485,,,,,
433,05/11/24 02:00:00 AM,957.22,5.757,678.30,3.488,,,,,
434,05/11/24 03:00:00 AM,957.42,5.655,678.44,3.489,,,,,
435,05/11/24 04:00:00 AM,957.66,5.655,678.54,3.491,,,,,
436,05/11/24 05:00:00 AM,958.14,5.655,678.82,3.494,,,,,
437,05/11/24 06:00:00 AM,958.46,5.552,679.02,3.495,,,,,
438,05/11/24 07:00:00 AM,958.89,5.450,679.20,3.499,,,,,
439,05/11/24 08:00:00 AM,958.89,5.450,679.29,3.497,,,,,
440,05/11/24 09:00:00 AM,958.46,5.552,678.89,3.497,,,,,
441,05/11/24 10:00:00 AM,958.38,5.655,678.60,3.500,,,,,
442,05/11/24 11:00:00 AM,958.05,5.450,678.07,3.503,,,,,
443,05/11/24 12:00:00 PM,957.58,5.757,677.58,3.503,,,,,
444,05/11/24 01:00:00 PM,956.82,5.962,676.79,3.503,,,,,
445,05/11/24 02:00:00 PM,956.16,6.370,676.29,3.501,,,,,
446,05/11/24 03:00:00 PM,955.67,6.370,675.66,3.503,,,,,
447,05/11/24 04:00:00 PM,955.26,5.962,675.12,3.505,,,,,
448,05/11/24 05:00:00 PM,954.98,6.166,674.39,3.511,,,,,
449,05/11/24 06:00:00 PM,954.69,5.757,674.41,3.507,,,,,
450,05/11/24 07:00:00 PM,954.81,5.757,674.52,3.507,,,,,
451,05/11/24 08:00:00 PM,954.89,5.962,674.24,3.512,,,,,
452,05/11/24 09:00:00 PM,955.59,6.166,674.59,3.517,,,,,
453,05/11/24 10:00:00 PM,956.11,6.268,674.80,3.521,,,,,
454,05/11/24 11:00:00 PM,956.73,6.573,675.27,3.523,,,,,
455,05/12/24 12:00:00 AM,956.97,6.573,675.27,3.526,,,,,
456,05/12/24 01:00:00 AM,957.57,6.573,675.43,3.532,,,,,
457,05/12/24 02:00:00 AM,958.25,6.471,675.72,3.537,,,,,
458,05/12/24 03:00:00 AM,958.81,6.370,675.87,3.543,,,,,
459,05/12/24 04:00:00 AM,959.17,6.370,676.27,3.543,,,,,
460,05/12/24 05:00:00 AM,959.97,6.268,676.55,3.550,,,,,
461,05/12/24 06:00:00 AM,960.33,6.268,676.75,3.552,,,,,
462,05/12/24 07:00:00 AM,960.94,6.268,677.10,3.555,,,,,
463,05/12/24 08:00:00 AM,961.42,6.268,677.33,3.559,,,,,
464,05/12/24 09:00:00 AM,961.54,6.268,677.12,3.563,,,,,
465,05/12/24 10:00:00 AM,961.39,6.471,676.77,3.566,,,,,
466,05/12/24 11:00:00 AM,960.96,5.757,676.38,3.565,,,,,
467,05/12/24 12:00:00 PM,960.78,6.471,675.87,3.570,,,,,
468,05/12/24 01:00:00 PM,960.30,6.471,675.25,3.572,,,,,
469,05/12/24 02:00:00 PM,959.83,6.775,674.39,3.577,,,,,
470,05/12/24 03:00:00 PM,959.39,6.877,673.92,3.578,,,,,
471,05/12/24 04:00:00 PM,959.30,6.674,673.46,3.583,,,,,
472,05/12/24 05:00:00 PM,959.34,6.775,673.48,3.583,,,,,
473,05/12/24 06:00:00 PM,959.55,6.674,673.04,3.592,,,,,
474,05/12/24 07:00:00 PM,959.43,6.674,672.90,3.592,,,,,
475,05/12/24 08:00:00 PM,959.95,6.775,673.11,3.596,,,,,
476,05/12/24 09:00:00 PM,960.63,6.674,673.37,3.602,,,,,
477,05/12/24 10:00:00 PM,961.88,6.775,673.86,3.612,,,,,
478,05/12/24 11:00:00 PM,962.73,6.775,674.19,3.619,,,,,
479,05/13/24 12:00:00 AM,962.97,6.775,674.20,3.622,,,,,
480,05/13/24 01:00:00 AM,963.33,6.775,674.46,3.624,,,,,
481,05/13/24 02:00:00 AM,963.93,6.775,674.50,3.631,,,,,
482,05/13/24 03:00:00 AM,964.42,6.775,674.22,3.642,,,,,
483,05/13/24 04:00:00 AM,965.14,6.775,674.49,3.648,,,,,
484,05/13/24 05:00:00 AM,965.79,6.877,674.75,3.653,,,,,
485,05/13/24 06:00:00 AM,966.23,6.775,674.73,3.660,,,,,
486,05/13/24 07:00:00 AM,966.91,6.674,674.97,3.665,,,,,
487,05/13/24 08:00:00 AM,967.40,6.674,674.75,3.675,,,,,
488,05/13/24 09:00:00 AM,967.64,6.674,674.91,3.676,,,,,
489,05/13/24 10:00:00 AM,967.52,6.674,675.06,3.673,,,,,
490,05/13/24 11:00:00 AM,967.68,6.775,674.82,3.678,,,,,
491,05/13/24 12:00:00 PM,968.45,6.877,674.81,3.689,,,,,
492,05/13/24 01:00:00 PM,968.69,6.877,674.64,3.694,,,,,
493,05/13/24 02:00:00 PM,967.82,7.381,673.59,3.697,,,,,
494,05/13/24 03:00:00 PM,967.77,7.280,674.19,3.688,,,,,
495,05/13/24 04:00:00 PM,968.62,7.280,674.10,3.701,,,,,
496,05/13/24 05:00:00 PM,968.58,7.481,673.53,3.708,,,,,
497,05/13/24 06:00:00 PM,968.75,7.582,673.05,3.717,,,,,
498,05/13/24 07:00:00 PM,969.07,7.481,673.12,3.720,,,,,
499,05/13/24 08:00:00 PM,969.51,7.381,673.60,3.720,,,,,
500,05/13/24 09:00:00 PM,970.35,7.381,674.22,3.723,,,,,
501,05/13/24 10:00:00 PM,971.65,7.582,674.99,3.730,,,,,
502,05/13/24 11:00:00 PM,973.47,7.582,675.75,3.744,,,,,
503,05/14/24 12:00:00 AM,974.64,7.782,676.43,3.751,,,,,
504,05/14/24 01:00:00 AM,974.76,7.782,676.52,3.751,,,,,
505,05/14/24 02:00:00 AM,975.32,7.682,676.62,3.758,,,,,
506,05/14/24 03:00:00 AM,975.60,7.481,676.35,3.765,,,,,
507,05/14/24 04:00:00 AM,976.37,7.582,676.48,3.774,,,,,
508,05/14/24 05:00:00 AM,976.93,7.481,677.19,3.772,,,,,
509,05/14/24 06:00:00 AM,977.70,7.582,677.39,3.780,,,,,
510,05/14/24 07:00:00 AM,978.43,7.582,677.91,3.782,,,,,
511,05/14/24 08:00:00 AM,979.63,7.280,678.30,3.793,,,,,
512,05/14/24 09:00:00 AM,980.44,7.481,678.83,3.797,,,,,
513,05/14/24 10:00:00 AM,980.51,7.381,678.88,3.797,,,,,
514,05/14/24 11:00:00 AM,980.76,7.381,678.99,3.799,,,,,
515,05/14/24 12:00:00 PM,980.67,7.179,678.93,3.799,,,,,
516,05/14/24 01:00:00 PM,981.16,7.481,678.60,3.810,,,,,
517,05/14/24 02:00:00 PM,981.12,7.381,678.65,3.809,,,,,
518,05/14/24 03:00:00 PM,981.00,7.381,678.17,3.814,,,,,
519,05/14/24 04:00:00 PM,980.68,7.481,677.58,3.817,,,,,
520,05/14/24 05:00:00 PM,980.81,7.782,677.62,3.819,,,,,
521,05/14/24 06:00:00 PM,981.46,8.182,677.67,3.827,,,,,
522,05/14/24 07:00:00 PM,981.70,8.182,677.46,3.833,,,,,
523,05/14/24 08:00:00 PM,981.90,7.782,677.66,3.833,,,,,
524,05/14/24 09:00:00 PM,982.26,7.782,677.83,3.836,,,,,
525,05/14/24 10:00:00 PM,983.23,7.782,678.21,3.844,,,,,
526,05/14/24 11:00:00 PM,983.90,7.381,678.36,3.851,,,,,
527,05/15/24 12:00:00 AM,984.31,7.481,678.48,3.854,,,,,
528,05/15/24 01:00:00 AM,984.35,7.582,678.45,3.856,,,,,
529,05/15/24 02:00:00 AM,984.46,7.280,678.59,3.855,,,,,
530,05/15/24 03:00:00 AM,984.89,6.877,678.47,3.862,,,,,
531,05/15/24 04:00:00 AM,985.78,6.978,678.99,3.867,,,,,
532,05/15/24 05:00:00 AM,986.31,7.079,679.32,3.870,,,,,
533,05/15/24 06:00:00 AM,986.38,6.674,679.29,3.871,,,,,
534,05/15/24 07:00:00 AM,986.54,6.775,679.07,3.877,,,,,
535,05/15/24 08:00:00 AM,987.10,6.674,679.39,3.880,,,,,
536,05/15/24 09:00:00 AM,987.58,6.674,679.49,3.885,,,,,
537,05/15/24 10:00:00 AM,987.46,6.370,679.05,3.889,,,,,
538,05/15/24 11:00:00 AM,986.70,6.573,678.54,3.886,,,,,
539,05/15/24 12:00:00 PM,986.29,6.471,678.33,3.883,,,,,
540,05/15/24 01:00:00 PM,986.09,6.573,677.74,3.889,,,,,
541,05/15/24 02:00:00 PM,985.97,6.573,677.28,3.893,,,,,
542,05/15/24 03:00:00 PM,985.60,6.573,676.77,3.895,,,,,
543,05/15/24 04:00:00 PM,985.27,6.370,676.50,3.894,,,,,
544,05/15/24 05:00:00 PM,984.47,6.471,675.90,3.892,,,,,
545,05/15/24 06:00:00 PM,984.88,6.573,675.89,3.897,,,,,
546,05/15/24 07:00:00 PM,984.97,6.775,675.51,3.904,,,,,
547,05/15/24 08:00:00 PM,985.09,6.775,675.66,3.903,,,,,
548,05/15/24 09:00:00 PM,985.15,7.179,675.45,3.907,,,,,
549,05/15/24 10:00:00 PM,985.55,7.280,675.74,3.909,,,,,
550,05/15/24 11:00:00 PM,985.60,7.381,675.70,3.910,,,,,
551,05/16/24 12:00:00 AM,985.67,7.280,675.49,3.914,,,,,
552,05/16/24 01:00:00 AM,985.96,7.381,675.30,3.920,,,,,
553,05/16/24 02:00:00 AM,985.31,7.280,674.95,3.916,,,,,
554,05/16/24 03:00:00 AM,984.91,7.179,674.46,3.917,,,,,
555,05/16/24 04:00:00 AM,984.78,7.179,673.98,3.922,,,,,
556,05/16/24 05:00:00 AM,984.54,7.179,673.41,3.927,,,,,
557,05/16/24 06:00:00 AM,984.18,7.179,673.06,3.926,,,,,
558,05/16/24 07:00:00 AM,984.18,7.179,672.84,3.929,,,,,
559,05/16/24 08:00:00 AM,983.81,7.179,672.50,3.929,,,,,
560,05/16/24 09:00:00 AM,983.57,7.179,672.19,3.930,,,,,
561,05/16/24 10:00:00 AM,983.86,7.280,671.96,3.937,,,,,
562,05/16/24 11:00:00 AM,983.74,7.280,671.45,3.942,,,,,
563,05/16/24 12:00:00 PM,982.89,7.280,671.08,3.936,,,,,
564,05/16/24 01:00:00 PM,982.33,7.381,670.14,3.941,,,,,
565,05/16/24 02:00:00 PM,982.69,7.381,669.50,3.955,,,,,
566,05/16/24 03:00:00 PM,982.33,7.682,669.39,3.951,,,,,
567,05/16/24 04:00:00 PM,981.81,7.582,669.30,3.945,,,,,
568,05/16/24 05:00:00 PM,981.49,7.682,668.88,3.947,,,,,
569,05/16/24 06:00:00 PM,982.30,7.582,668.71,3.960,,,,,
570,05/16/24 07:00:00 PM,981.85,7.682,668.45,3.958,,,,,
571,05/16/24 08:00:00 PM,981.61,7.682,668.00,3.960,,,,,
572,05/16/24 09:00:00 PM,982.09,7.682,668.08,3.966,,,,,
573,05/16/24 10:00:00 PM,982.66,7.582,668.69,3.965,,,,,
574,05/16/24 11:00:00 PM,982.86,7.481,668.74,3.967,,,,,
575,05/17/24 12:00:00 AM,983.02,7.582,668.03,3.979,,,,,
576,05/17/24 01:00:00 AM,983.62,7.582,668.30,3.984,,,,,
577,05/17/24 02:00:00 AM,983.26,7.582,667.77,3.986,,,,,
578,05/17/24 03:00:00 AM,983.50,7.582,667.88,3.988,,,,,
579,05/17/24 04:00:00 AM,983.71,7.481,668.03,3.988,,,,,
580,05/17/24 05:00:00 AM,984.46,7.280,668.05,3.998,,,,,
581,05/17/24 06:00:00 AM,984.87,7.381,668.39,3.999,,,,,
582,05/17/24 07:00:00 AM,986.47,7.179,669.43,4.007,,,,,
583,05/17/24 08:00:00 AM,988.78,7.179,670.86,4.019,,,,,
584,05/17/24 09:00:00 AM,989.26,7.179,671.11,4.022,,,,,
585,05/17/24 10:00:00 AM,989.79,7.280,671.68,4.021,,,,,
586,05/17/24 11:00:00 AM,991.00,7.280,672.51,4.027,,,,,
587,05/17/24 12:00:00 PM,990.55,7.381,672.00,4.028,,,,,
588,05/17/24 01:00:00 PM,992.53,7.481,672.81,4.044,,,,,
589,05/17/24 02:00:00 PM,993.85,7.179,673.38,4.054,,,,,
590,05/17/24 03:00:00 PM,994.27,7.280,673.68,4.055,,,,,
591,05/17/24 04:00:00 PM,993.54,7.280,673.67,4.045,,,,,
592,05/17/24 05:00:00 PM,993.77,6.978,673.99,4.044,,,,,
593,05/17/24 06:00:00 PM,995.90,6.877,674.64,4.064,,,,,
594,05/17/24 07:00:00 PM,997.40,6.978,675.27,4.076,,,,,
595,05/17/24 08:00:00 PM,997.60,6.877,676.21,4.066,,,,,
596,05/17/24 09:00:00 PM,997.73,7.179,676.88,4.059,,,,,
597,05/17/24 10:00:00 PM,998.55,7.381,677.18,4.066,,,,,
598,05/17/24 11:00:00 PM,999.88,7.381,677.45,4.080,,,,,
599,05/18/24 12:00:00 AM,1000.56,7.280,677.60,4.087,,,,,
600,05/18/24 01:00:00 AM,1000.08,7.280,677.75,4.079,,,,,
601,05/18/24 02:00:00 AM,999.59,7.280,677.76,4.072,,,,,
602,05/18/24 03:00:00 AM,999.71,7.280,677.79,4.073,,,,,
603,05/18/24 04:00:00 AM,1000.44,7.280,677.66,4.085,,,,,
604,05/18/24 05:00:00 AM,1000.84,7.381,677.53,4.092,,,,,
605,05/18/24 06:00:00 AM,1000.60,7.381,677.76,4.086,,,,,
606,05/18/24 07:00:00 AM,1000.08,7.280,677.76,4.079,,,,,
607,05/18/24 08:00:00 AM,999.90,6.877,677.55,4.079,,,,,
608,05/18/24 09:00:00 AM,1000.37,6.573,677.32,4.089,,,,,
609,05/18/24 10:00:00 AM,999.96,6.471,676.88,4.089,,,,,
610,05/18/24 11:00:00 AM,999.23,7.280,676.46,4.085,,,,,
611,05/18/24 12:00:00 PM,998.19,7.682,676.04,4.077,,,,,
612,05/18/24 01:00:00 PM,998.47,7.481,675.96,4.081,,,,,
613,05/18/24 02:00:00 PM,998.02,7.582,675.30,4.084,,,,,
614,05/18/24 03:00:00 PM,997.71,7.682,675.76,4.074,,,,,
615,05/18/24 04:00:00 PM,997.71,7.682,675.25,4.081,,,,,
616,05/18/24 05:00:00 PM,997.99,7.782,675.93,4.075,,,,,
617,05/18/24 06:00:00 PM,998.51,7.582,676.07,4.081,,,,,
618,05/18/24 07:00:00 PM,997.99,7.782,675.55,4.081,,,,,
619,05/18/24 08:00:00 PM,997.90,7.280,675.83,4.075,,,,,
620,05/18/24 09:00:00 PM,998.23,7.481,675.93,4.078,,,,,
621,05/18/24 10:00:00 PM,998.56,7.682,676.33,4.078,,,,,
622,05/18/24 11:00:00 PM,998.39,7.582,676.26,4.076,,,,,
623,05/19/24 12:00:00 AM,997.99,7.481,676.08,4.073,,,,,
624,05/19/24 01:00:00 AM,997.84,6.877,676.05,4.072,,,,,
625,05/19/24 02:00:00 AM,997.84,6.877,676.23,4.069,,,,,
626,05/19/24 03:00:00 AM,997.69,7.079,676.17,4.068,,,,,
627,05/19/24 04:00:00 AM,997.93,7.079,676.68,4.064,,,,,
628,05/19/24 05:00:00 AM,998.23,6.674,676.78,4.067,,,,,
629,05/19/24 06:00:00 AM,998.28,6.775,677.08,4.063,,,,,
630,05/19/24 07:00:00 AM,998.22,6.370,677.26,4.060,,,,,
631,05/19/24 08:00:00 AM,998.39,6.471,677.39,4.061,,,,,
632,05/19/24 09:00:00 AM,998.50,6.166,677.57,4.060,,,,,
633,05/19/24 10:00:00 AM,998.50,6.166,677.88,4.055,,,,,
634,05/19/24 11:00:00 AM,998.30,6.268,677.93,4.052,,,,,
635,05/19/24 12:00:00 PM,998.33,6.064,677.92,4.052,,,,,
636,05/19/24 01:00:00 PM,998.80,6.573,678.79,4.047,,,,,
637,05/19/24 02:00:00 PM,999.52,6.573,679.27,4.050,,,,,
638,05/19/24 03:00:00 PM,999.40,6.573,679.34,4.048,,,,,
639,05/19/24 04:00:00 PM,999.04,6.573,679.24,4.044,,,,,
640,05/19/24 05:00:00 PM,998.98,6.978,679.16,4.045,,,,,
641,05/19/24 06:00:00 PM,999.05,6.877,679.33,4.043,,,,,
642,05/19/24 07:00:00 PM,999.58,6.978,680.09,4.040,,,,,
643,05/19/24 08:00:00 PM,999.43,7.179,680.14,4.037,,,,,
644,05/19/24 09:00:00 PM,999.22,6.978,680.04,4.036,,,,,
645,05/19/24 10:00:00 PM,999.55,7.179,680.43,4.035,,,,,
646,05/19/24 11:00:00 PM,999.55,7.179,680.39,4.036,,,,,
647,05/20/24 12:00:00 AM,999.31,7.179,680.26,4.034,,,,,
648,05/20/24 01:00:00 AM,998.81,6.877,680.34,4.026,,,,,
649,05/20/24 02:00:00 AM,998.22,6.370,680.01,4.023,,,,,
650,05/20/24 03:00:00 AM,997.78,6.471,679.76,4.020,,,,,
651,05/20/24 04:00:00 AM,997.59,6.573,679.46,4.022,,,,,
652,05/20/24 05:00:00 AM,997.50,6.370,679.56,4.019,,,,,
653,05/20/24 06:00:00 AM,997.41,6.166,679.76,4.015,,,,,
654,05/20/24 07:00:00 AM,997.15,5.860,679.81,4.011,,,,,
655,05/20/24 08:00:00 AM,997.16,6.166,679.94,4.009,,,,,
656,05/20/24 09:00:00 AM,996.88,6.064,679.92,4.006,,,,,
657,05/20/24 10:00:00 AM,996.55,5.860,679.77,4.003,,,,,
658,05/20/24 11:00:00 AM,996.15,6.064,679.24,4.005,,,,,
659,05/20/24 12:00:00 PM,995.79,6.064,679.29,3.999,,,,,
660,05/20/24 01:00:00 PM,995.35,6.166,679.08,3.996,,,,,
661,05/20/24 02:00:00 PM,995.20,6.370,678.96,3.996,,,,,
662,05/20/24 03:00:00 PM,995.05,6.573,678.92,3.994,,,,,
663,05/20/24 04:00:00 PM,994.56,6.573,678.73,3.990,,,,,
664,05/20/24 05:00:00 PM,994.36,6.674,678.48,3.991,,,,,
665,05/20/24 06:00:00 PM,993.79,6.471,678.14,3.988,,,,,
666,05/20/24 07:00:00 PM,994.84,6.370,679.08,3.989,,,,,
667,05/20/24 08:00:00 PM,994.56,6.573,678.87,3.988,,,,,
668,05/20/24 09:00:00 PM,994.44,6.573,679.32,3.981,,,,,
669,05/20/24 10:00:00 PM,994.36,6.674,679.62,3.976,,,,,
670,05/20/24 11:00:00 PM,994.84,6.674,679.35,3.986,,,,,
671,05/21/24 12:00:00 AM,994.72,6.674,679.49,3.982,,,,,
672,05/21/24 01:00:00 AM,993.88,6.674,679.59,3.969,,,,,
673,05/21/24 02:00:00 AM,993.23,6.573,679.09,3.967,,,,,
674,05/21/24 03:00:00 AM,992.98,6.573,678.87,3.967,,,,,
675,05/21/24 04:00:00 AM,992.98,6.573,678.67,3.970,,,,,
676,05/21/24 05:00:00 AM,993.03,6.674,678.87,3.968,,,,,
677,05/21/24 06:00:00 AM,992.67,6.674,678.77,3.964,,,,,
678,05/21/24 07:00:00 AM,991.94,6.674,678.57,3.957,,,,,
679,05/21/24 08:00:00 AM,991.70,6.674,678.39,3.956,,,,,
680,05/21/24 09:00:00 AM,991.70,6.674,678.47,3.955,,,,,
681,05/21/24 10:00:00 AM,991.58,6.674,678.33,3.955,,,,,
682,05/21/24 11:00:00 AM,990.85,6.674,678.12,3.948,,,,,
683,05/21/24 12:00:00 PM,989.93,6.775,677.55,3.944,,,,,
684,05/21/24 01:00:00 PM,989.20,6.775,677.01,3.941,,,,,
685,05/21/24 02:00:00 PM,989.20,6.775,676.76,3.944,,,,,
686,05/21/24 03:00:00 PM,988.45,6.978,676.50,3.938,,,,,
687,05/21/24 04:00:00 PM,988.00,7.079,675.87,3.940,,,,,
688,05/21/24 05:00:00 PM,987.13,7.280,675.50,3.933,,,,,
689,05/21/24 06:00:00 PM,986.52,7.280,675.04,3.931,,,,,
690,05/21/24 07:00:00 PM,986.28,7.280,675.09,3.927,,,,,
691,05/21/24 08:00:00 PM,986.23,7.179,674.63,3.933,,,,,
692,05/21/24 09:00:00 PM,985.75,7.179,674.55,3.928,,,,,
693,05/21/24 10:00:00 PM,985.87,7.179,674.91,3.924,,,,,
694,05/21/24 11:00:00 PM,985.87,7.179,675.06,3.922,,,,,
695,05/22/24 12:00:00 AM,985.51,7.179,674.86,3.920,,,,,
696,05/22/24 01:00:00 AM,985.15,7.179,674.46,3.920,,,,,
697,05/22/24 02:00:00 AM,984.54,7.179,674.12,3.917,,,,,
698,05/22/24 03:00:00 AM,983.94,7.179,673.87,3.912,,,,,
699,05/22/24 04:00:00 AM,983.69,7.179,673.62,3.912,,,,,
700,05/22/24 05:00:00 AM,983.33,7.179,673.17,3.913,,,,,
701,05/22/24 06:00:00 AM,982.89,7.280,672.98,3.910,,,,,
702,05/22/24 07:00:00 AM,982.53,7.280,672.63,3.910,,,,,
703,05/22/24 08:00:00 AM,982.21,7.381,672.42,3.908,,,,,
704,05/22/24 09:00:00 AM,981.85,7.381,672.12,3.907,,,,,
705,05/22/24 10:00:00 AM,981.68,7.280,672.27,3.903,,,,,
706,05/22/24 11:00:00 AM,981.73,7.381,672.33,3.903,,,,,
707,05/22/24 12:00:00 PM,981.19,7.280,672.33,3.896,,,,,
708,05/22/24 01:00:00 PM,980.88,7.381,672.27,3.892,,,,,
709,05/22/24 02:00:00 PM,980.83,7.280,672.31,3.891,,,,,
710,05/22/24 03:00:00 PM,981.33,7.582,672.61,3.894,,,,,
711,05/22/24 04:00:00 PM,981.52,7.481,673.14,3.889,,,,,
712,05/22/24 05:00:00 PM,981.45,7.582,673.06,3.889,,,,,
713,05/22/24 06:00:00 PM,981.57,7.582,673.36,3.887,,,,,
714,05/22/24 07:00:00 PM,981.93,7.582,674.04,3.883,,,,,
715,05/22/24 08:00:00 PM,982.42,7.582,674.32,3.885,,,,,
716,05/22/24 09:00:00 PM,982.42,7.582,674.55,3.882,,,,,
717,05/22/24 10:00:00 PM,982.42,7.582,674.83,3.878,,,,,
