"Plot Title:  21567199"
"#","Date Time, GMT-06:00","Abs Pres, mm Hg (LGR S/N: 21567199, SEN S/N: 21567199)","Temp, °C (LGR S/N: 21567199, SEN S/N: 21567199)","Water Level, meters (LGR S/N: 21567199)","Coupler Detached (LGR S/N: 21567199)","Coupler Attached (LGR S/N: 21567199)","Host Connected (LGR S/N: 21567199)","Stopped (LGR S/N: 21567199)","End Of File (LGR S/N: 21567199)"
1597,06/28/24 12:00:00 PM,752.11,9.768,1.275,,,,,
1598,06/28/24 01:00:00 PM,752.98,9.965,1.287,,,,,
1599,06/28/24 02:00:00 PM,753.56,10.651,1.295,,,,,
1600,06/28/24 03:00:00 PM,753.50,11.041,1.295,,,,,
1601,06/28/24 04:00:00 PM,753.06,11.722,1.290,,,,,
1602,06/28/24 05:00:00 PM,753.62,11.819,1.298,,,,,
1603,06/28/24 05:44:10 PM,,,,,Logged,Logged,,
1604,06/28/24 05:45:45 PM,,,,Logged,,,,
1605,06/28/24 06:00:00 PM,753.02,15.473,1.295,,,,,
1606,06/28/24 07:00:00 PM,754.13,11.819,1.305,,,,,
1607,06/28/24 08:00:00 PM,754.39,11.819,1.308,,,,,
1608,06/28/24 09:00:00 PM,754.83,12.207,1.314,,,,,
1609,06/28/24 10:00:00 PM,754.46,12.497,1.310,,,,,
1610,06/28/24 11:00:00 PM,755.52,12.594,1.324,,,,,
1611,06/29/24 12:00:00 AM,755.18,12.401,1.319,,,,,
1612,06/29/24 01:00:00 AM,755.43,12.401,1.323,,,,,
1613,06/29/24 02:00:00 AM,755.27,12.594,1.321,,,,,
1614,06/29/24 03:00:00 AM,755.57,12.690,1.325,,,,,
1615,06/29/24 04:00:00 AM,755.31,12.690,1.322,,,,,
1616,06/29/24 05:00:00 AM,755.87,12.787,1.330,,,,,
1617,06/29/24 06:00:00 AM,756.08,12.690,1.332,,,,,
1618,06/29/24 07:00:00 AM,756.08,12.690,1.332,,,,,
1619,06/29/24 08:00:00 AM,755.87,12.787,1.330,,,,,
1620,06/29/24 09:00:00 AM,755.36,12.787,1.323,,,,,
1621,06/29/24 10:00:00 AM,755.15,12.883,1.320,,,,,
1622,06/29/24 11:00:00 AM,754.43,12.980,1.310,,,,,
1623,06/29/24 12:00:00 PM,753.96,13.076,1.304,,,,,
1624,06/29/24 01:00:00 PM,754.05,13.269,1.305,,,,,
1625,06/29/24 02:00:00 PM,753.62,13.461,1.300,,,,,
1626,06/29/24 03:00:00 PM,753.50,13.750,1.298,,,,,
1627,06/29/24 04:00:00 PM,752.61,14.038,1.287,,,,,
1628,06/29/24 05:00:00 PM,752.91,14.134,1.291,,,,,
1629,06/29/24 06:00:00 PM,752.36,14.038,1.284,,,,,
1630,06/29/24 07:00:00 PM,752.57,13.942,1.286,,,,,
1631,06/29/24 08:00:00 PM,752.36,14.038,1.284,,,,,
1632,06/29/24 09:00:00 PM,752.27,13.846,1.282,,,,,
1633,06/29/24 10:00:00 PM,752.43,13.654,1.284,,,,,
1634,06/29/24 11:00:00 PM,752.95,13.654,1.291,,,,,
1635,06/30/24 12:00:00 AM,752.69,13.654,1.287,,,,,
1636,06/30/24 01:00:00 AM,752.43,13.654,1.284,,,,,
1637,06/30/24 02:00:00 AM,752.78,13.846,1.289,,,,,
1638,06/30/24 03:00:00 AM,752.45,14.230,1.285,,,,,
1639,06/30/24 04:00:00 AM,752.58,15.091,1.288,,,,,
1640,06/30/24 05:00:00 AM,753.01,14.900,1.294,,,,,
1641,06/30/24 06:00:00 AM,752.70,14.230,1.288,,,,,
1642,06/30/24 07:00:00 AM,752.91,14.134,1.291,,,,,
1643,06/30/24 08:00:00 AM,754.10,13.942,1.307,,,,,
1644,06/30/24 09:00:00 AM,753.76,13.750,1.302,,,,,
1645,06/30/24 10:00:00 AM,755.21,13.558,1.321,,,,,
1646,06/30/24 11:00:00 AM,754.95,13.558,1.318,,,,,
1647,06/30/24 12:00:00 PM,754.23,13.654,1.308,,,,,
1648,06/30/24 01:00:00 PM,753.20,13.654,1.294,,,,,
1649,06/30/24 02:00:00 PM,753.62,13.461,1.300,,,,,
1650,06/30/24 03:00:00 PM,753.28,13.269,1.295,,,,,
1651,06/30/24 04:00:00 PM,753.80,13.269,1.302,,,,,
1652,06/30/24 05:00:00 PM,752.98,13.173,1.291,,,,,
1653,06/30/24 06:00:00 PM,752.17,13.076,1.280,,,,,
1654,06/30/24 07:00:00 PM,753.14,12.980,1.293,,,,,
1655,06/30/24 08:00:00 PM,752.80,12.787,1.287,,,,,
1656,06/30/24 09:00:00 PM,753.01,12.690,1.290,,,,,
1657,06/30/24 10:00:00 PM,752.96,12.594,1.290,,,,,
1658,06/30/24 11:00:00 PM,753.55,12.207,1.297,,,,,
1659,07/01/24 12:00:00 AM,752.96,11.528,1.288,,,,,
1660,07/01/24 01:00:00 AM,752.96,11.528,1.288,,,,,
1661,07/01/24 02:00:00 AM,753.04,11.139,1.289,,,,,
1662,07/01/24 03:00:00 AM,752.29,10.651,1.278,,,,,
1663,07/01/24 04:00:00 AM,752.29,10.651,1.278,,,,,
1664,07/01/24 05:00:00 AM,751.73,10.553,1.270,,,,,
1665,07/01/24 06:00:00 AM,752.15,10.357,1.276,,,,,
1666,07/01/24 07:00:00 AM,751.84,10.259,1.271,,,,,
1667,07/01/24 08:00:00 AM,752.87,10.259,1.285,,,,,
1668,07/01/24 09:00:00 AM,752.35,10.259,1.278,,,,,
1669,07/01/24 10:00:00 AM,751.70,9.965,1.269,,,,,
1670,07/01/24 11:00:00 AM,751.91,9.866,1.272,,,,,
1671,07/01/24 12:00:00 PM,751.64,9.866,1.268,,,,,
1672,07/01/24 01:00:00 PM,751.70,9.965,1.269,,,,,
1673,07/01/24 02:00:00 PM,751.13,9.866,1.261,,,,,
1674,07/01/24 03:00:00 PM,750.93,9.965,1.259,,,,,
1675,07/01/24 04:00:00 PM,751.39,9.866,1.265,,,,,
1676,07/01/24 05:00:00 PM,752.05,10.161,1.274,,,,,
1677,07/01/24 06:00:00 PM,751.74,10.063,1.270,,,,,
1678,07/01/24 07:00:00 PM,751.78,10.651,1.271,,,,,
1679,07/01/24 08:00:00 PM,752.08,10.748,1.275,,,,,
1680,07/01/24 09:00:00 PM,752.36,11.334,1.280,,,,,
1681,07/01/24 10:00:00 PM,752.62,11.334,1.283,,,,,
1682,07/01/24 11:00:00 PM,753.20,10.944,1.291,,,,,
1683,07/02/24 12:00:00 AM,753.12,10.259,1.289,,,,,
1684,07/02/24 01:00:00 AM,752.91,10.357,1.286,,,,,
1685,07/02/24 02:00:00 AM,753.12,10.259,1.289,,,,,
1686,07/02/24 03:00:00 AM,753.53,10.063,1.294,,,,,
1687,07/02/24 04:00:00 AM,752.77,10.063,1.284,,,,,
1688,07/02/24 05:00:00 AM,753.33,10.161,1.292,,,,,
1689,07/02/24 06:00:00 AM,753.59,10.161,1.295,,,,,
1690,07/02/24 07:00:00 AM,753.33,10.161,1.292,,,,,
1691,07/02/24 08:00:00 AM,753.42,10.357,1.293,,,,,
1692,07/02/24 09:00:00 AM,753.15,10.846,1.290,,,,,
1693,07/02/24 10:00:00 AM,753.24,11.041,1.291,,,,,
1694,07/02/24 11:00:00 AM,753.44,11.431,1.294,,,,,
1695,07/02/24 12:00:00 PM,752.71,11.528,1.285,,,,,
1696,07/02/24 01:00:00 PM,752.50,11.625,1.282,,,,,
1697,07/02/24 02:00:00 PM,751.29,11.236,1.265,,,,,
1698,07/02/24 03:00:00 PM,752.27,11.139,1.278,,,,,
1699,07/02/24 04:00:00 PM,752.01,11.139,1.275,,,,,
1700,07/02/24 05:00:00 PM,752.43,10.944,1.280,,,,,
1701,07/02/24 06:00:00 PM,752.52,11.139,1.282,,,,,
1702,07/02/24 07:00:00 PM,751.55,11.236,1.269,,,,,
1703,07/02/24 08:00:00 PM,751.85,11.334,1.273,,,,,
1704,07/02/24 09:00:00 PM,752.20,11.528,1.278,,,,,
1705,07/02/24 10:00:00 PM,752.87,11.334,1.287,,,,,
1706,07/02/24 11:00:00 PM,753.29,11.139,1.292,,,,,
1707,07/03/24 12:00:00 AM,752.83,11.236,1.286,,,,,
1708,07/03/24 01:00:00 AM,752.83,11.236,1.286,,,,,
1709,07/03/24 02:00:00 AM,753.59,11.236,1.296,,,,,
1710,07/03/24 03:00:00 AM,753.38,11.334,1.294,,,,,
1711,07/03/24 04:00:00 AM,752.87,11.334,1.287,,,,,
1712,07/03/24 05:00:00 AM,753.50,11.041,1.295,,,,,
1713,07/03/24 06:00:00 AM,753.29,11.139,1.292,,,,,
1714,07/03/24 07:00:00 AM,754.16,11.334,1.304,,,,,
1715,07/03/24 08:00:00 AM,754.76,11.528,1.312,,,,,
1716,07/03/24 09:00:00 AM,754.76,11.528,1.312,,,,,
1717,07/03/24 10:00:00 AM,754.60,11.722,1.311,,,,,
1718,07/03/24 11:00:00 AM,754.43,11.916,1.309,,,,,
1719,07/03/24 12:00:00 PM,755.04,12.110,1.317,,,,,
1720,07/03/24 01:00:00 PM,755.74,12.497,1.327,,,,,
1721,07/03/24 02:00:00 PM,755.36,12.787,1.323,,,,,
1722,07/03/24 03:00:00 PM,754.73,13.076,1.314,,,,,
1723,07/03/24 04:00:00 PM,755.45,12.980,1.324,,,,,
1724,07/03/24 05:00:00 PM,755.66,12.883,1.327,,,,,
1725,07/03/24 06:00:00 PM,755.75,13.076,1.328,,,,,
1726,07/03/24 07:00:00 PM,757.34,13.173,1.350,,,,,
1727,07/03/24 08:00:00 PM,756.35,13.269,1.337,,,,,
1728,07/03/24 09:00:00 PM,756.96,13.461,1.345,,,,,
1729,07/03/24 10:00:00 PM,757.73,13.461,1.356,,,,,
1730,07/03/24 11:00:00 PM,757.94,13.365,1.358,,,,,
1731,07/04/24 12:00:00 AM,758.24,13.461,1.362,,,,,
1732,07/04/24 01:00:00 AM,758.03,13.558,1.360,,,,,
1733,07/04/24 02:00:00 AM,758.63,13.750,1.368,,,,,
1734,07/04/24 03:00:00 AM,758.89,13.750,1.372,,,,,
1735,07/04/24 04:00:00 AM,758.93,13.846,1.373,,,,,
1736,07/04/24 05:00:00 AM,758.68,13.846,1.369,,,,,
1737,07/04/24 06:00:00 AM,759.19,13.846,1.376,,,,,
1738,07/04/24 07:00:00 AM,758.68,13.846,1.369,,,,,
1739,07/04/24 08:00:00 AM,759.65,13.750,1.382,,,,,
1740,07/04/24 09:00:00 AM,759.95,13.846,1.387,,,,,
1741,07/04/24 10:00:00 AM,759.23,13.942,1.377,,,,,
1742,07/04/24 11:00:00 AM,759.58,14.134,1.382,,,,,
1743,07/04/24 12:00:00 PM,758.90,14.325,1.373,,,,,
1744,07/04/24 01:00:00 PM,759.03,14.613,1.375,,,,,
1745,07/04/24 02:00:00 PM,759.29,14.613,1.379,,,,,
1746,07/04/24 03:00:00 PM,758.74,15.091,1.372,,,,,
1747,07/04/24 04:00:00 PM,758.06,15.282,1.363,,,,,
1748,07/04/24 05:00:00 PM,757.71,15.091,1.358,,,,,
1749,07/04/24 06:00:00 PM,757.28,14.709,1.351,,,,,
1750,07/04/24 07:00:00 PM,757.28,14.709,1.351,,,,,
1751,07/04/24 08:00:00 PM,756.98,15.187,1.348,,,,,
1752,07/04/24 09:00:00 PM,756.77,14.709,1.344,,,,,
1753,07/04/24 10:00:00 PM,756.79,13.654,1.343,,,,,
1754,07/04/24 11:00:00 PM,757.89,13.269,1.358,,,,,
1755,07/05/24 12:00:00 AM,758.31,13.076,1.363,,,,,
1756,07/05/24 01:00:00 AM,757.88,12.690,1.357,,,,,
1757,07/05/24 02:00:00 AM,758.18,12.787,1.361,,,,,
1758,07/05/24 03:00:00 AM,757.68,13.365,1.355,,,,,
1759,07/05/24 04:00:00 AM,758.24,13.461,1.362,,,,,
1760,07/05/24 05:00:00 AM,758.37,13.750,1.365,,,,,
1761,07/05/24 06:00:00 AM,757.73,13.461,1.356,,,,,
1762,07/05/24 07:00:00 AM,758.03,13.558,1.360,,,,,
1763,07/05/24 08:00:00 AM,758.15,13.269,1.361,,,,,
1764,07/05/24 09:00:00 AM,758.45,13.365,1.366,,,,,
1765,07/05/24 10:00:00 AM,757.98,13.461,1.359,,,,,
1766,07/05/24 11:00:00 AM,757.34,13.173,1.350,,,,,
1767,07/05/24 12:00:00 PM,757.05,13.654,1.347,,,,,
1768,07/05/24 01:00:00 PM,756.50,14.134,1.340,,,,,
1769,07/05/24 02:00:00 PM,754.93,14.613,1.319,,,,,
1770,07/05/24 03:00:00 PM,754.93,14.613,1.319,,,,,
1771,07/05/24 04:00:00 PM,753.74,14.804,1.303,,,,,
1772,07/05/24 05:00:00 PM,753.65,14.613,1.302,,,,,
1773,07/05/24 06:00:00 PM,753.26,14.325,1.296,,,,,
1774,07/05/24 07:00:00 PM,752.57,13.942,1.286,,,,,
1775,07/05/24 08:00:00 PM,752.43,13.654,1.284,,,,,
1776,07/05/24 09:00:00 PM,752.17,13.076,1.280,,,,,
1777,07/05/24 10:00:00 PM,751.94,12.594,1.276,,,,,
1778,07/05/24 11:00:00 PM,751.85,12.401,1.274,,,,,
1779,07/06/24 12:00:00 AM,751.92,12.013,1.275,,,,,
1780,07/06/24 01:00:00 AM,752.18,12.013,1.278,,,,,
1781,07/06/24 02:00:00 AM,751.82,11.819,1.273,,,,,
1782,07/06/24 03:00:00 AM,751.64,11.431,1.270,,,,,
1783,07/06/24 04:00:00 AM,751.85,11.334,1.273,,,,,
1784,07/06/24 05:00:00 AM,752.55,11.722,1.283,,,,,
1785,07/06/24 06:00:00 AM,752.45,12.594,1.283,,,,,
1786,07/06/24 07:00:00 AM,752.99,12.110,1.289,,,,,
1787,07/06/24 08:00:00 AM,752.78,11.139,1.285,,,,,
1788,07/06/24 09:00:00 AM,752.01,11.139,1.275,,,,,
1789,07/06/24 10:00:00 AM,752.73,11.041,1.284,,,,,
1790,07/06/24 11:00:00 AM,753.29,11.139,1.292,,,,,
1791,07/06/24 12:00:00 PM,752.62,11.334,1.283,,,,,
1792,07/06/24 01:00:00 PM,751.82,11.819,1.273,,,,,
1793,07/06/24 02:00:00 PM,751.46,12.110,1.268,,,,,
1794,07/06/24 03:00:00 PM,751.73,12.690,1.273,,,,,
1795,07/06/24 04:00:00 PM,752.07,12.883,1.278,,,,,
1796,07/06/24 05:00:00 PM,751.89,12.497,1.275,,,,,
1797,07/06/24 06:00:00 PM,750.71,12.690,1.259,,,,,
1798,07/06/24 07:00:00 PM,751.08,12.401,1.264,,,,,
1799,07/06/24 08:00:00 PM,751.38,12.497,1.268,,,,,
1800,07/06/24 09:00:00 PM,751.64,12.497,1.271,,,,,
1801,07/06/24 10:00:00 PM,752.03,12.787,1.277,,,,,
1802,07/06/24 11:00:00 PM,751.92,13.654,1.277,,,,,
1803,07/07/24 12:00:00 AM,752.36,14.613,1.284,,,,,
1804,07/07/24 01:00:00 AM,752.54,15.569,1.288,,,,,
1805,07/07/24 02:00:00 AM,753.05,16.141,1.296,,,,,
1806,07/07/24 03:00:00 AM,752.72,15.951,1.291,,,,,
1807,07/07/24 04:00:00 AM,753.05,16.713,1.298,,,,,
1808,07/07/24 05:00:00 AM,753.35,16.808,1.302,,,,,
1809,07/07/24 06:00:00 AM,753.35,16.808,1.302,,,,,
1810,07/07/24 07:00:00 AM,753.74,16.523,1.306,,,,,
1811,07/07/24 08:00:00 AM,754.21,16.427,1.313,,,,,
1812,07/07/24 09:00:00 AM,753.95,16.427,1.309,,,,,
1813,07/07/24 10:00:00 AM,753.18,16.427,1.299,,,,,
1814,07/07/24 11:00:00 AM,753.65,16.332,1.305,,,,,
1815,07/07/24 12:00:00 PM,753.78,16.618,1.307,,,,,
1816,07/07/24 01:00:00 PM,752.93,16.999,1.296,,,,,
1817,07/07/24 02:00:00 PM,752.03,17.284,1.284,,,,,
1818,07/07/24 03:00:00 PM,751.68,17.094,1.280,,,,,
1819,07/07/24 04:00:00 PM,752.03,16.713,1.284,,,,,
1820,07/07/24 05:00:00 PM,751.22,16.618,1.272,,,,,
1821,07/07/24 06:00:00 PM,750.28,16.237,1.259,,,,,
1822,07/07/24 07:00:00 PM,749.90,15.951,1.253,,,,,
1823,07/07/24 08:00:00 PM,749.93,15.473,1.253,,,,,
1824,07/07/24 09:00:00 PM,750.36,15.282,1.258,,,,,
1825,07/07/24 10:00:00 PM,749.89,15.378,1.252,,,,,
1826,07/07/24 11:00:00 PM,750.19,14.900,1.255,,,,,
1827,07/08/24 12:00:00 AM,750.10,14.709,1.254,,,,,
1828,07/08/24 01:00:00 AM,750.49,14.996,1.259,,,,,
1829,07/08/24 02:00:00 AM,751.09,15.187,1.268,,,,,
1830,07/08/24 03:00:00 AM,750.57,15.187,1.261,,,,,
1831,07/08/24 04:00:00 AM,750.71,15.473,1.263,,,,,
1832,07/08/24 05:00:00 AM,750.62,15.282,1.262,,,,,
1833,07/08/24 06:00:00 AM,750.92,14.804,1.265,,,,,
1834,07/08/24 07:00:00 AM,751.64,14.709,1.275,,,,,
1835,07/08/24 08:00:00 AM,751.37,14.134,1.270,,,,,
1836,07/08/24 09:00:00 AM,751.03,13.942,1.265,,,,,
1837,07/08/24 10:00:00 AM,751.12,14.134,1.267,,,,,
1838,07/08/24 11:00:00 AM,750.62,14.709,1.261,,,,,
1839,07/08/24 12:00:00 PM,750.49,14.996,1.259,,,,,
1840,07/08/24 01:00:00 PM,750.02,16.237,1.255,,,,,
1841,07/08/24 02:00:00 PM,749.81,16.332,1.252,,,,,
1842,07/08/24 03:00:00 PM,748.74,16.237,1.238,,,,,
1843,07/08/24 04:00:00 PM,749.17,15.473,1.242,,,,,
1844,07/08/24 05:00:00 PM,748.78,15.760,1.237,,,,,
1845,07/08/24 06:00:00 PM,748.22,16.237,1.231,,,,,
1846,07/08/24 07:00:00 PM,748.05,16.427,1.229,,,,,
1847,07/08/24 08:00:00 PM,748.13,16.618,1.230,,,,,
1848,07/08/24 09:00:00 PM,748.27,16.332,1.232,,,,,
1849,07/08/24 10:00:00 PM,748.91,16.046,1.240,,,,,
1850,07/08/24 11:00:00 PM,749.38,15.378,1.245,,,,,
1851,07/09/24 12:00:00 AM,749.38,15.378,1.245,,,,,
1852,07/09/24 01:00:00 AM,749.46,14.996,1.245,,,,,
1853,07/09/24 02:00:00 AM,749.54,14.613,1.246,,,,,
1854,07/09/24 03:00:00 AM,749.75,14.517,1.249,,,,,
1855,07/09/24 04:00:00 AM,750.09,14.134,1.253,,,,,
1856,07/09/24 05:00:00 AM,749.96,13.846,1.251,,,,,
1857,07/09/24 06:00:00 AM,750.26,13.942,1.255,,,,,
1858,07/09/24 07:00:00 AM,750.92,14.804,1.265,,,,,
1859,07/09/24 08:00:00 AM,750.62,14.709,1.261,,,,,
1860,07/09/24 09:00:00 AM,751.01,15.569,1.268,,,,,
1861,07/09/24 10:00:00 AM,750.53,16.237,1.262,,,,,
1862,07/09/24 11:00:00 AM,750.06,16.903,1.257,,,,,
1863,07/09/24 12:00:00 PM,749.98,16.713,1.255,,,,,
1864,07/09/24 01:00:00 PM,749.33,16.999,1.247,,,,,
1865,07/09/24 02:00:00 PM,748.64,17.189,1.238,,,,,
1866,07/09/24 03:00:00 PM,748.30,17.570,1.234,,,,,
1867,07/09/24 04:00:00 PM,747.89,18.426,1.230,,,,,
1868,07/09/24 05:00:00 PM,747.94,18.521,1.231,,,,,
1869,07/09/24 06:00:00 PM,747.44,17.950,1.223,,,,,
1870,07/09/24 07:00:00 PM,747.10,17.760,1.218,,,,,
1871,07/09/24 08:00:00 PM,747.05,17.665,1.218,,,,,
1872,07/09/24 09:00:00 PM,746.76,17.570,1.213,,,,,
1873,07/09/24 10:00:00 PM,747.02,17.570,1.217,,,,,
1874,07/09/24 11:00:00 PM,747.05,17.665,1.218,,,,,
1875,07/10/24 12:00:00 AM,747.61,17.760,1.225,,,,,
1876,07/10/24 01:00:00 AM,747.57,17.665,1.225,,,,,
1877,07/10/24 02:00:00 AM,747.44,17.379,1.222,,,,,
1878,07/10/24 03:00:00 AM,747.36,17.189,1.221,,,,,
1879,07/10/24 04:00:00 AM,747.06,17.094,1.216,,,,,
1880,07/10/24 05:00:00 AM,747.58,17.094,1.224,,,,,
1881,07/10/24 06:00:00 AM,748.05,16.999,1.230,,,,,
1882,07/10/24 07:00:00 AM,748.26,16.903,1.233,,,,,
1883,07/10/24 08:00:00 AM,748.43,16.713,1.234,,,,,
1884,07/10/24 09:00:00 AM,748.13,16.618,1.230,,,,,
1885,07/10/24 10:00:00 AM,747.62,16.618,1.223,,,,,
1886,07/10/24 11:00:00 AM,747.23,16.903,1.219,,,,,
1887,07/10/24 12:00:00 PM,747.20,16.808,1.218,,,,,
1888,07/10/24 01:00:00 PM,747.06,17.094,1.216,,,,,
1889,07/10/24 02:00:00 PM,746.07,17.760,1.204,,,,,
1890,07/10/24 03:00:00 PM,745.43,17.475,1.195,,,,,
1891,07/10/24 04:00:00 PM,745.31,16.618,1.192,,,,,
1892,07/10/24 05:00:00 PM,744.98,15.855,1.186,,,,,
1893,07/10/24 06:00:00 PM,744.85,15.569,1.184,,,,,
1894,07/10/24 07:00:00 PM,743.99,15.378,1.172,,,,,
1895,07/10/24 08:00:00 PM,743.87,15.091,1.170,,,,,
1896,07/10/24 09:00:00 PM,744.12,15.091,1.173,,,,,
1897,07/10/24 10:00:00 PM,744.63,15.091,1.180,,,,,
1898,07/10/24 11:00:00 PM,744.50,14.804,1.178,,,,,
1899,07/11/24 12:00:00 AM,744.98,14.709,1.184,,,,,
1900,07/11/24 01:00:00 AM,744.93,14.613,1.183,,,,,
1901,07/11/24 02:00:00 AM,745.28,14.804,1.188,,,,,
1902,07/11/24 03:00:00 AM,745.74,14.709,1.195,,,,,
1903,07/11/24 04:00:00 AM,745.44,14.613,1.190,,,,,
1904,07/11/24 05:00:00 AM,745.53,14.804,1.192,,,,,
1905,07/11/24 06:00:00 AM,746.21,14.613,1.201,,,,,
1906,07/11/24 07:00:00 AM,746.12,14.421,1.199,,,,,
1907,07/11/24 08:00:00 AM,746.25,14.134,1.201,,,,,
1908,07/11/24 09:00:00 AM,746.33,14.325,1.202,,,,,
1909,07/11/24 10:00:00 AM,745.79,14.804,1.195,,,,,
1910,07/11/24 11:00:00 AM,745.83,14.900,1.196,,,,,
1911,07/11/24 12:00:00 PM,745.23,15.282,1.188,,,,,
1912,07/11/24 01:00:00 PM,744.77,15.378,1.182,,,,,
1913,07/11/24 02:00:00 PM,744.17,15.187,1.174,,,,,
1914,07/11/24 03:00:00 PM,743.52,14.900,1.165,,,,,
1915,07/11/24 04:00:00 PM,743.48,14.804,1.164,,,,,
1916,07/11/24 05:00:00 PM,743.22,14.804,1.160,,,,,
1917,07/11/24 06:00:00 PM,742.62,14.613,1.152,,,,,
1918,07/11/24 07:00:00 PM,742.84,14.517,1.155,,,,,
1919,07/11/24 08:00:00 PM,742.66,14.134,1.152,,,,,
1920,07/11/24 09:00:00 PM,742.70,13.654,1.151,,,,,
1921,07/11/24 10:00:00 PM,743.46,13.654,1.162,,,,,
1922,07/11/24 11:00:00 PM,743.68,13.558,1.165,,,,,
1923,07/12/24 12:00:00 AM,743.98,13.654,1.169,,,,,
1924,07/12/24 01:00:00 AM,744.02,13.750,1.170,,,,,
1925,07/12/24 02:00:00 AM,744.62,13.942,1.178,,,,,
1926,07/12/24 03:00:00 AM,744.83,13.846,1.181,,,,,
1927,07/12/24 04:00:00 AM,744.79,13.750,1.180,,,,,
1928,07/12/24 05:00:00 AM,744.54,14.325,1.177,,,,,
1929,07/12/24 06:00:00 AM,745.28,14.804,1.188,,,,,
1930,07/12/24 07:00:00 AM,746.09,14.900,1.199,,,,,
1931,07/12/24 08:00:00 AM,746.43,15.091,1.205,,,,,
1932,07/12/24 09:00:00 AM,746.56,15.378,1.207,,,,,
1933,07/12/24 10:00:00 AM,746.30,15.378,1.203,,,,,
1934,07/12/24 11:00:00 AM,746.05,15.951,1.201,,,,,
1935,07/12/24 12:00:00 PM,745.90,17.950,1.202,,,,,
1936,07/12/24 01:00:00 PM,745.51,18.236,1.198,,,,,
1937,07/12/24 02:00:00 PM,745.48,19.377,1.200,,,,,
1938,07/12/24 03:00:00 PM,744.39,19.853,1.186,,,,,
1939,07/12/24 04:00:00 PM,744.10,19.758,1.182,,,,,
1940,07/12/24 05:00:00 PM,743.09,19.187,1.167,,,,,
1941,07/12/24 06:00:00 PM,743.04,19.092,1.166,,,,,
1942,07/12/24 07:00:00 PM,743.30,19.092,1.170,,,,,
1943,07/12/24 08:00:00 PM,743.26,18.996,1.169,,,,,
1944,07/12/24 09:00:00 PM,742.92,18.806,1.164,,,,,
1945,07/12/24 10:00:00 PM,743.27,18.426,1.168,,,,,
1946,07/12/24 11:00:00 PM,743.57,18.521,1.172,,,,,
1947,07/13/24 12:00:00 AM,743.83,18.521,1.175,,,,,
1948,07/13/24 01:00:00 AM,744.22,18.236,1.180,,,,,
1949,07/13/24 02:00:00 AM,743.75,18.331,1.174,,,,,
1950,07/13/24 03:00:00 AM,743.63,18.045,1.172,,,,,
1951,07/13/24 04:00:00 AM,743.29,17.855,1.167,,,,,
1952,07/13/24 05:00:00 AM,744.57,17.855,1.184,,,,,
1953,07/13/24 06:00:00 AM,744.27,17.760,1.180,,,,,
1954,07/13/24 07:00:00 AM,744.45,17.570,1.182,,,,,
1955,07/13/24 08:00:00 AM,744.49,17.665,1.183,,,,,
1956,07/13/24 09:00:00 AM,744.88,17.379,1.188,,,,,
1957,07/13/24 10:00:00 AM,744.80,17.189,1.186,,,,,
1958,07/13/24 11:00:00 AM,744.16,16.903,1.177,,,,,
1959,07/13/24 12:00:00 PM,743.85,17.379,1.173,,,,,
1960,07/13/24 01:00:00 PM,743.26,18.996,1.169,,,,,
1961,07/13/24 02:00:00 PM,743.22,18.901,1.168,,,,,
1962,07/13/24 03:00:00 PM,742.65,19.377,1.161,,,,,
1963,07/13/24 04:00:00 PM,742.00,19.662,1.153,,,,,
1964,07/13/24 05:00:00 PM,741.41,19.472,1.144,,,,,
1965,07/13/24 06:00:00 PM,741.29,19.187,1.142,,,,,
1966,07/13/24 07:00:00 PM,740.91,18.901,1.136,,,,,
1967,07/13/24 08:00:00 PM,740.87,18.806,1.136,,,,,
1968,07/13/24 09:00:00 PM,740.71,18.426,1.133,,,,,
1969,07/13/24 10:00:00 PM,740.76,17.950,1.132,,,,,
1970,07/13/24 11:00:00 PM,740.85,17.570,1.133,,,,,
1971,07/14/24 12:00:00 AM,741.03,17.379,1.135,,,,,
1972,07/14/24 01:00:00 AM,741.50,17.284,1.141,,,,,
1973,07/14/24 02:00:00 AM,741.20,17.189,1.137,,,,,
1974,07/14/24 03:00:00 AM,741.20,17.189,1.137,,,,,
1975,07/14/24 04:00:00 AM,741.24,17.284,1.138,,,,,
1976,07/14/24 05:00:00 AM,741.24,17.284,1.138,,,,,
1977,07/14/24 06:00:00 AM,741.89,16.999,1.146,,,,,
1978,07/14/24 07:00:00 AM,741.77,16.713,1.144,,,,,
1979,07/14/24 08:00:00 AM,741.85,16.903,1.145,,,,,
1980,07/14/24 09:00:00 AM,741.80,16.808,1.145,,,,,
1981,07/14/24 10:00:00 AM,741.72,16.618,1.143,,,,,
1982,07/14/24 11:00:00 AM,741.42,17.094,1.140,,,,,
1983,07/14/24 12:00:00 PM,740.60,16.999,1.128,,,,,
1984,07/14/24 01:00:00 PM,739.88,17.094,1.119,,,,,
1985,07/14/24 02:00:00 PM,739.26,18.045,1.112,,,,,
1986,07/14/24 03:00:00 PM,739.09,18.236,1.110,,,,,
1987,07/14/24 04:00:00 PM,738.26,16.903,1.096,,,,,
1988,07/14/24 05:00:00 PM,738.05,16.427,1.093,,,,,
1989,07/14/24 06:00:00 PM,737.62,16.046,1.086,,,,,
1990,07/14/24 07:00:00 PM,737.15,16.141,1.080,,,,,
