Date,Site,Test,Parameter,Value,Units,Qualifier,Method,Start Depth,End Depth,SampleType,Volume,Notes
07/23/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,600.727,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,0,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
07/23/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,577.889,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,0,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
07/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,167.989,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1087.2,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
07/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,450.641,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1196.7,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
07/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,9.503,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1196.7,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
07/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,17.341,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1087.2,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
07/23/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,26.532,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,0,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
07/23/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,29.595,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,0,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
07/31/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,669.599,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,955.4,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
07/31/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,213.195,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,955.4,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
08/07/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,180.038,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,950.7,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
08/07/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,25.02,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,950.7,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
08/14/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,392.37,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,895,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
08/14/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,88.262,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,895,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
08/22/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,234.266,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,999,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
08/22/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,357.743,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,2110.5,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
08/22/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,16.943,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,2110.5,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
08/22/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,53.249,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,999,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/01/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,965.817,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,331.3,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/01/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,323.258,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1039.3,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/01/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,79.906,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1039.3,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/01/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,62.002,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,331.3,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/08/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,750.918,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,426.2,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/08/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,116.697,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,788.1,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/08/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,12.327,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,788.1,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/08/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,35.166,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,426.2,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/11/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,753.441,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,327.4,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/11/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,33.917,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1280.8,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/11/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.813,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1280.8,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/11/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,32.181,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,327.4,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/18/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,162.039,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,638.6,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/18/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,27.208,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,638.6,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/23/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,510.471,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,2101.7,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,434.453,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1607.2,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,182.173,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,724.8,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
09/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,16.903,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,724.8,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,15.272,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1607.2,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
09/23/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,16.187,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,2101.7,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
10/01/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,306.528,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,582.7,"QC: 20090212N Spikes: 99.64, 90.373, 103.309, 101.859 Reps: 225.52, 226.048; 107.19, 113.245; 123.488, 120.259; 105.707, 115.99 Knowns: 100, 100, 100, 103.616, 100;"
10/01/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,47.712,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,582.7,"QC: 20090127P Spikes: 103.058, 103.569, 103.616, 100.282 Reps: 6.2, 6.598; 18.972, 19.33; 6.956, 5.802; 6.2, 6.439 Knowns: 105.851, 109.36, 106.156, 104.592, 105.851;"
10/08/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,166.161,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1220,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
10/08/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,529.54,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,464,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
10/08/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,17.536,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,464,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
10/08/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,34.66,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1220,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
10/09/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,908.21,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,606.9,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
10/09/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,45.923,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,606.9,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
10/15/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,112.66,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,737.5,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
10/15/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,28.931,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,737.5,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
10/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,202.284,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,805.8,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
10/23/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,16.507,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,805.8,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
11/03/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,999.714,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,1041.9,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
11/03/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,34.66,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,1041.9,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
11/06/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,276.798,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,651.3,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
11/06/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,469.686,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1048.1,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
11/06/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,341.588,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,840.9,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
11/06/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,31.781,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,840.9,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
11/06/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,9.02,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1048.1,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
11/06/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,4.947,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,651.3,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
11/13/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,282.218,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,2188.4,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
11/13/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,189.589,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1181.3,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
11/13/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,137.345,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1467.6,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
11/13/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.397,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1467.6,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
11/13/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Phosphorus (Total),TP,3.713,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,2188.4,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
11/13/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,1.327,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,1181.3,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
11/24/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,84.573,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,887.7,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
11/24/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,7.745,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,887.7,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
12/04/2008,"Bulk Deposition @ Flathead Lake, Biostation Poi...",Nitrogen (Total),TN,645.729,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Bulk,591.9,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
12/04/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,438.145,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,321,"Not enough sample for pH;QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
12/04/2008,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,69.289,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1007.6,"QC: 20090311N Spikes: 104.353, 99.539, 100.141 Reps: 85.668, 83.329; 124.126, 123.05; 119.436, 122.025; 121.544, 124.153 Knowns: 100, 100, 100, 100;"
12/04/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.672,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Dry,1007.6,"QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
12/04/2008,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,23.707,µg/l,,Legacy_AutoAnalyzer -- Nutrients,0,0,Deposition-Wet,321,"Not enough sample for pH;QC: 20090318P Spikes: 99.902, 105.876 Reps: 10.748, 10.337; 7.457, 7.292; 3.59, 3.672 Knowns: 92.984, 99.417, 99.26, 100.837, 100.522;"
